1.748432577600628418e-03,1.492109456885373211e-03,4.308758447739608507e-04,2.867446590352580316e-01,2.147897387897387822e-01
2.947809370891782410e-01,3.099006870612502351e-01,8.417970887141826286e-02,2.901367421897762533e-01,4.742248742248742627e-03
5.489845542957124541e-02,4.465173452906310431e-02,2.457749269205312947e-02,4.850403024656992912e-01,3.143514383514384170e-01
